pattern_id,raw_name,wrong_name,wrong_en,correct_name,confidence,note,row_count,dish_examples,status,source_file,row_ids
1,nước tương,nước,water,Nước tương,high,,203,Tôm rim bơ tỏi | Cơm Chiên Gà Rau Củ | Filet Cá Ba Sa Kho Xoài Sấy Dẻo,HAS_FIX,1 copy 41.json,"20933,20946,20979,21145,21436,21481,21523,21563,21594,21633,21660,21889,22557,22830,22946,22969,23058,23109,23340,23767,23946,23974,24441,24457,25075,25378,26849,27123,27344,27819,27934,28296,28342,28535,28639,28721,29072,29165,29254,29492,29798,29823,29864,30098,30153,30167,30256,30345,30486,30504,31057,31077,31125,31155,31204,31307,31394,31455,31474,31548,31595,31645,31660,31716,31751,32091,32244,32322,32779,32850,32884,33065,33073,33154,33195,33255,33273,33431,33493,33689,33734,33930,33967,34029,34808,35270,35387,35480,35501,35512,35595,35695,35871,36815,36938,37019,37318,37381,37389,37512,37602,37634,37650,37813,38014,38086,38094,38315,38461,38618,38867,39037,39210,39238,39365,39385,39528,39551,40264,40634,40798,40804,41348,41388,42077,42149,42186,42263,42314,42436,42526,42665,42807,44709,46158,46466,46490,46549,46979,47339,47430,47501,47574,47821,47909,47917,48032,50083,51067,51112,51196,51242,51511,52871,52901,53196,53232,53550,53567,53625,53726,53815,53831,53843,54126,54302,54576,58495,60229,60892,60907,60913,60932,60998,61008,61077,61621,61652,61768,62028,62177,62185,62275,62319,62418,62441,62590,62876,62900,62925,63040,63274,63379,63486,63517,63664,63721,63765,63843,63915,63951,64100,64130"
1785,hoa chuối tây,hoa chuối,banana blossom,Hoa chuối tây,high,,1,Nộm hoa chuối tai lợn,HAS_FIX,1 copy 22.json,26357
1786,Vừng lạc rang sẵn,đậu phộng,peanut,"Vừng, lạc rang",high,,1,Nộm hoa chuối tai lợn,HAS_FIX,1 copy 22.json,26359
1787,quất ớt,ớt,chili pepper,"Quất, ớt",high,,1,Thịt Luộc Mắm Tôm,HAS_FIX,1 copy 22.json,26373
1788,cá lóc phi lê,cá lóc,snakehead fish,Phi lê cá lóc,high,,1,Cá lóc phi lê om nghệ,HAS_FIX,1 copy 22.json,26382
1789,thịt heo ba chỉ,thịt heo,pork,Thịt ba chỉ,high,,1,Cá lóc phi lê om nghệ,HAS_FIX,1 copy 22.json,26383
1790,nghệ tươi,củ nghệ,turmeric root,Nghệ tươi,high,,1,Cá lóc phi lê om nghệ,HAS_FIX,1 copy 22.json,26384
1791,Hành tím nén ớt đỏ,ớt,chili pepper,"Hành tím, củ nén, ớt",high,,1,Cá lóc phi lê om nghệ,HAS_FIX,1 copy 22.json,26385
1792,cá chai khô đã rút xương,cá chỉ vàng,yellowstripe scad,Khô cá chai,high,,1,Cá chai khô rim mắm đường,HAS_FIX,1 copy 22.json,26386
1793,Ngo rihanh lá,lá,leaves,"Ngò rí, hành lá",high,,1,Canh đọt nhãn lồng nấu tôm tươi,HAS_FIX,1 copy 22.json,26393
1794,mõm heo,thịt heo,pork,Mõm heo,high,,1,Mõm heo khìa nước dừa,HAS_FIX,1 copy 22.json,26416
1795,Thịt heo xay nhuyễn,Thịt băm,Minced pork,Thịt heo xay,high,,1,Cá nục thính chưng trứng,HAS_FIX,1 copy 22.json,26426
1796,Tỏi hành tím ớt băm nhuyễn,ớt,chili pepper,"Tỏi, hành tím, ớt",high,,1,Cá nục thính chưng trứng,HAS_FIX,1 copy 22.json,26427
1797,đọt nhãn lồng,nhãn,longan,Đọt nhãn lồng,high,Tên gọi khác của đọt chùm bao/lạc tiên,1,SP.0783 - Canh Đọt Nhãn Lồng Nấu Chả Cá,HAS_FIX,1 copy 22.json,26431
1798,Lá ngò tây dùng để trang trí,lá,leaves,Ngò tây,high,,1,Cá Hồi Sốt Cam Tỏi Ớt,HAS_FIX,1 copy 22.json,26458
1799,hành tây tím nhỏ,hành tím,shallot,Hành tây tím,high,,1,Đậu Cô Ve Xào Thịt Heo,HAS_FIX,1 copy 22.json,26473
1800,trứng cá chuồn,trứng cá,fish roe,Trứng cá chuồn,high,,1,Trứng Cá Chuồn Kho Tộ,HAS_FIX,1 copy 22.json,26485
1801,Hành tây hành ngò ớt,ớt,chili pepper,"Hành tây, hành, ngò, ớt",high,,1,Bánh canh bột gạo nấu cá lóc,HAS_FIX,1 copy 14.json,26495
1802,cá bè đen,cá bè,fish,Cá bè đen,high,,1,Cá Bè Đen Hấp Xì Dầu,HAS_FIX,1 copy 14.json,26500
1803,lá mùi tàu,ngò gai,culantro,Mùi tàu,high,,1,Salad Thịt Bằm Trứng,HAS_FIX,1 copy 14.json,26526
1804,Thịt nướng,thịt heo,pork,Thịt nướng,high,,1,"Miến chả cá, thịt nướng",HAS_FIX,1 copy 14.json,26557
1805,Dầu ăn hành lá,hành lá,green onion,"Dầu ăn, hành lá",high,,1,Cá lóc fillet lăn bột chiên dòn,HAS_FIX,1 copy 14.json,26565
1806,Sườn heo non,sườn heo,pork ribs,Sườn heo non,high,,1,Noodles soup cá lóc fillet và bông bí,HAS_FIX,1 copy 14.json,26570
1807,sốt mayo,sốt,sauce,Sốt mayonnaise,high,,1,SP.0782 - Tôm Sốt Phô Mai,HAS_FIX,1 copy 14.json,26596
1808,sả chút riềng xay hành tỏi,tỏi,garlic,"Sả, riềng, hành, tỏi",high,,1,Thịt chưng mắm tép,HAS_FIX,1 copy 14.json,26637
1809,mì somen,mì,noodles,Mì somen,high,,1,Mì somen cua biển 🦀 bí đỏ,HAS_FIX,1 copy 14.json,26647
1810,cua biển,cua,crab,Cua biển,high,,1,Mì somen cua biển 🦀 bí đỏ,HAS_FIX,1 copy 14.json,26648
1811,bí,bí xanh,winter melon,Bí xanh,high,,1,Canh bí xanh thịt xay,HAS_FIX,1 copy 14.json,26651
1812,Mướp hương ít rau đến đỏ mùng tơi rau đay,mướp,luffa,"Mướp hương, mồng tơi, rau đay",high,,1,Canh mướp hương nấu tôm 🍤,HAS_FIX,1 copy 14.json,26669
1813,rong nho,rong biển,seaweed,Rong nho,high,,1,Salad cá ngừ rong nho,HAS_FIX,1 copy 14.json,26683
1814,Thịt chay,chay,vegetarian,Thịt chay,high,,1,Bún thịt chay xào sả,HAS_FIX,1 copy 14.json,26686
1815,thịt vai lẫn mỡ hoặc ba chỉ,thịt nạc dăm,pork shoulder,Thịt vai hoặc ba chỉ,high,,1,Thịt kho mắm tép,HAS_FIX,1 copy 14.json,26697
1816,Rau xanh tùy ý mọi người sẵn gì dùng đó ạ cải cúc cải ngọt cải cay,cải cúc,garland chrysanthemum,"Cải cúc, cải ngọt, cải cay",high,,1,Phở Tôm 🍤,HAS_FIX,1 copy 14.json,26710
1817,Tỏi hành khô băm,tỏi,garlic,"Tỏi, hành khô",high,,1,Canh dưa bò,HAS_FIX,1 copy 14.json,26713
1818,Topping ăn kèm ba chỉ bò bắp bò bò viên thanh cua,topping,topping,"Ba chỉ bò, bắp bò, bò viên, thanh cua",high,,1,Lẩu cá mú đỏ măng chua,HAS_FIX,1 copy 14.json,26726
1819,tôm cỡ vừa,tôm thẻ loại to,shrimp,Tôm cỡ vừa,high,,1,Thịt Ba Chỉ Rang Tép Mặn Ngọt,HAS_FIX,1 copy 14.json,26744
1820,Hành rau cần,cần tây,celery,"Hành, rau cần",high,,1,Măng xào mực,HAS_FIX,1 copy 14.json,26764
1821,Topping tùy ý thịt bò thanh cua sụn gà cá,topping,topping,"Thịt bò, thanh cua, sụn gà, cá",high,,1,Lẩu đầu cá hồi nấu măng chua,HAS_FIX,1 copy 14.json,26802
1822,hộp cá tunas,hộp cá ngừ,canned tuna,Cá ngừ đóng hộp,high,,1,Măng Tây nướng cùng Chả cá Tuna,HAS_FIX,1 copy 14.json,26826
1823,rau spinach đậu cove ớt sừng,ớt,chili pepper,"Rau chân vịt, đậu cô ve, ớt sừng",high,Spinach là rau chân vịt,1,Măng Tây nướng cùng Chả cá Tuna,HAS_FIX,1 copy 14.json,26827
1824,Rau om ngò gai,rau om,rice paddy herb,"Rau ngổ, ngò gai",high,Rau om là tên gọi khác của rau ngổ,1,Canh cá thác lác nấu măng chua,HAS_FIX,1 copy 14.json,26836
1825,cá sủ tầm kg,cá tầm,sturgeon,Cá sủ,high,,1,Cá sủ nấu măng chua,HAS_FIX,1 copy 14.json,26837
1826,xả nhánh gừng,gừng,ginger,"Sả, gừng",high,,1,Cá sủ nấu măng chua,HAS_FIX,1 copy 14.json,26840
1827,me hoặc sấu mẻ các loại quả chua,me,tamarind,Quả chua,high,"Me, sấu, mẻ để tạo vị chua",1,Cá sủ nấu măng chua,HAS_FIX,1 copy 14.json,26841
1828,Hành răm thìa là ớt hiểm,ớt,chili pepper,"Hành, rau răm, thì là, ớt",high,,1,Cá sủ nấu măng chua,HAS_FIX,1 copy 14.json,26842
1829,sả băm,sả,lemongrass,Sả băm,high,,1,Đậu hủ chiên xả ớt 😋,HAS_FIX,1 copy 14.json,26846
1830,ớt sừng băm nhỏ,ớt,chili pepper,Ớt sừng,high,,1,Đậu hủ chiên xả ớt 😋,HAS_FIX,1 copy 14.json,26847
1831,bột tỏi hoặc tỏi băm,tỏi,garlic,"Bột tỏi, tỏi băm",high,,1,Đậu hủ chiên xả ớt 😋,HAS_FIX,1 copy 14.json,26848
1832,Mắm tôm chanh ớt,ớt,chili pepper,"Mắm tôm, chanh, ớt",high,,1,Bánh Đa Cua Rau Nhút,HAS_FIX,1 copy 14.json,26877
1833,cốt cà phê,cà tím,eggplant,Nước cốt cà phê,high,,1,Rau Câu Sơn Thuỷ,HAS_FIX,1 copy 14.json,26914
1834,Hành tím tỏi hành lá,hành lá,green onion,"Hành tím, tỏi, hành lá",high,,1,Măng tươi xào thịt bò,HAS_FIX,1 copy 14.json,26930
1835,cá lạc phi lê,đậu phộng,peanut,Cá lạc phi lê,high,,1,SP.0775 - Cá Lạc Chiên Sả Hành,HAS_FIX,1 copy 14.json,26962
1836,than hoa,nước,water,Than hoa,high,Nguyên liệu dùng để nướng,1,Thịt Heo Xiên Que Nướng Lá Chuối,HAS_FIX,1 copy 14.json,26992
1837,Mắm tôm pha,Tôm muối,Salted shrimp,Mắm tôm pha,high,,1,Đậu Hủ Chiên Giòn Chấm Mắm Tôm Kèm Kinh Giới Tía Tô,HAS_FIX,1 copy 14.json,27023
1838,Thì là hành,thì là,dill,"Thì là, hành",high,,1,Canh Cá nấu dưa,HAS_FIX,1 copy 14.json,27032
1839,đậu nhỏ,đậu,beans,Đậu hũ miếng nhỏ,high,,1,Chuối xanh om đậu nấm mỡ,HAS_FIX,1 copy 14.json,27034
1840,Rau tía tô rau ngò gai,tía tô,perilla leaves,"Tía tô, ngò gai",high,,1,Chuối xanh om đậu nấm mỡ,HAS_FIX,1 copy 14.json,27037
1841,Dấm bỗng hoặc Cơm mẻ không có cũng được,dấm,vinegar,"Giấm bỗng, cơm mẻ",high,,1,Chuối xanh om đậu nấm mỡ,HAS_FIX,1 copy 14.json,27038
1842,Nước rang thịt cốt lết,nước cốt,extract,Nước rang thịt,high,,1,Mướp xào thịt xay,HAS_FIX,1 copy 14.json,27042
1843,nước hầm xương sườn già,nước,water,Nước hầm xương,high,,1,Canh Khoai Sọ Rau Nhút Nấu Sườn,HAS_FIX,1 copy 14.json,27084
1844,Quét mặt lòng đỏ trứng trứng vịt sẽ đẹp nhất dầu mè nước lọc giọt nước hàng,Trứng gà,Chicken Egg,Lòng đỏ trứng vịt,high,,1,Bánh nướng heo mập,HAS_FIX,1 copy 14.json,27103
1845,Hành lá tỏi gừng,hành lá,green onion,"Hành lá, tỏi, gừng",high,,1,Gan heo xào hành tây,HAS_FIX,1 copy 14.json,27120
1846,bánh canh mua sẵn,bánh,cake,Bánh canh,high,,1,Bánh canh chả cá phiên bản lười,HAS_FIX,1 copy 14.json,27153
1847,tôm mũ ni con kkg,tôm thẻ loại to,shrimp,Tôm mũ ni,high,,1,Ghẹ và tôm mũ ni luộc cạn với sả,HAS_FIX,1 copy 14.json,27171
1848,Thảo mộc luộc lòng,nấm mèo,wood ear mushroom,Thảo mộc,high,Dùng để khử mùi luộc lòng,1,Đồ Lòng Bò Xào Rau Răm Ngũ Vị Hương,HAS_FIX,1 copy 14.json,27184
1849,rau tạp tàng mồng tơi rau lang dền đỏ,mồng tơi,malabar spinach,Rau tập tàng,high,Hỗn hợp các loại rau vườn,1,Canh rau tạp tàng nấu nghêu,HAS_FIX,1 copy 14.json,27210
1850,Rau thơm ngổ điếc ngò gai lá lốt,rau om,rice paddy herb,"Rau ngổ, ngò gai, lá lốt",high,Ngổ điếc là rau ngổ,1,Canh rau tạp tàng nấu nghêu,HAS_FIX,1 copy 14.json,27211
1851,thịt vừa nạc vừa mỡ,nạc heo,lean pork,Thịt ba chỉ,high,,1,Thịt kho trám đen,HAS_FIX,1 copy 14.json,27261
1852,tôm thẻ tôm nào cũng được,tôm thẻ loại to,shrimp,Tôm thẻ,high,,1,Tôm rim satế,HAS_FIX,1 copy 14.json,27263
1853,hành lá hành tím tỏi ớt hiểm,hành lá,green onion,"Hành lá, hành tím, tỏi, ớt",high,,1,Tôm rim satế,HAS_FIX,1 copy 14.json,27266
1854,Bầu non hoặc bí non hành Tây ớt chuông hành lá,rau tạp,mixed greens,"Bầu, bí, hành tây, ớt chuông",high,,1,Cá Basa om bầu 🤤,HAS_FIX,1 copy 14.json,27278
1855,Dầu hào gia vị,gia vị,seasoning,Dầu hào,high,,1,Rau mầm cải xào tỏi,HAS_FIX,1 copy 14.json,27293
1856,cà chua quả ớt thóc ớt hiểm,cà chua,tomato,"Cà chua, ớt hiểm",high,,1,"Cá ngừ kho dứa, nước dừa",HAS_FIX,1 copy 14.json,27300
1857,gừng củ hành khô củ tỏi,tỏi,garlic,"Gừng, hành khô, tỏi",high,,1,"Cá ngừ kho dứa, nước dừa",HAS_FIX,1 copy 14.json,27301
1858,Lá Sen cạn,lá,leaves,Lá sen cạn,high,,1,Lá Sen cạn cuốn thịt bò,HAS_FIX,1 copy 14.json,27328
1859,Gan Heo,thịt heo,pork,Gan heo,high,,1,Gan Heo Xào Ngũ Vị,HAS_FIX,1 copy 14.json,27342
1860,Thịt má lợn tai heo mua sẵn hoặc tự làm,tai heo,pork ear,"Má lợn, tai heo",high,,1,Nộm hoa chuối má lợn,HAS_FIX,1 copy 14.json,27354
1861,mùi ta húng láng,húng láng,spearmint,"Mùi ta, húng láng",high,,1,Nộm hoa chuối má lợn,HAS_FIX,1 copy 14.json,27356
1862,giò heo lấy phần móng,thịt heo,pork,Móng giò heo,high,,1,Giò heo nấu khoai sọ,HAS_FIX,1 copy 14.json,27371
1863,Dâu ănhat nêmhanh tim băm nhohanh lamuôitiêu,hành tím,shallot,"Dầu ăn, hạt nêm, hành tím, hành lá",high,Dữ liệu bị dính chữ,1,Cháo tim heo hạt sen,HAS_FIX,1 copy 14.json,27386
1864,hành lá thì là,hành lá,green onion,"Hành lá, thì là",high,,1,Canh cá diếc chua ngọt,HAS_FIX,1 copy 14.json,27485
1865,Thịt nạc vai,thịt nạc dăm,pork shoulder,Thịt nạc vai,high,,1,Thịt chiên xù cho bé,HAS_FIX,1 copy 14.json,27490
1866,gừng củ tỏi củ hành quả ớt quả cà chua,cà chua,tomato,"Gừng, tỏi, hành, ớt, cà chua",high,,1,Cá thu sốt cà,HAS_FIX,1 copy 14.json,27495
1867,Gia vị hành lá rau răm thìa là,hành lá,green onion,"Hành lá, rau răm, thì là",high,,1,Cá thu sốt cà,HAS_FIX,1 copy 14.json,27496
1868,t xanh ớt đỏ,ớt,chili pepper,"Ớt xanh, ớt đỏ",high,,1,Cá diếc trứng nấu rau răm,HAS_FIX,1 copy 14.json,27499
1869,rau dền đỏ,rau dền,amaranth greens,Rau dền đỏ,high,,1,Rau Dền Đỏ Nấu Chả Cá Thác Lác,HAS_FIX,1 copy 14.json,27522
1870,Bánh đa đỏ,bánh,cake,Bánh đa đỏ,high,,1,Bánh đa đỏ hải sản chay,HAS_FIX,1 copy 14.json,27532
1871,Bánh phở tráng chảo từ phụ phẩm làm mì căn hoặc phở tươi phở khô,bánh tráng,rice paper,Bánh phở,high,,1,Bánh Phở Tráng Chảo Trộn Thịt Xào,HAS_FIX,1 copy 14.json,27543
1872,lá lốt,lá lốt,betel leaves,Lá lốt,high,,1,Rau dền luộc,HAS_FIX,1 copy 14.json,27565
1873,tôm biển nõn,tôm viên,shrimp balls,Tôm nõn,high,,1,Rau tập tàng nấu tôm,HAS_FIX,1 copy 14.json,27569
1874,Húng quế,rau húng chó,mint,Húng quế,high,,1,Bánh Đa Đỏ Trộn Thịt Vịt,HAS_FIX,1 copy 14.json,27573
1875,Rau dền dền đỏ dền trắng hay dền cơm đều được,cơm,cooked rice,Rau dền,high,,1,Canh rau dền nấu tép,HAS_FIX,1 copy 14.json,27576
1876,bánh đa đỏ bánh đa cua,cua,crab,Bánh đa đỏ,high,,1,Bánh đa đỏ tôm chả cá,HAS_FIX,1 copy 14.json,27591
1877,củ ngải bún,bún,rice vermicelli,Củ ngải bún,high,,1,Bún cá lóc hương vị Khmer,HAS_FIX,1 copy 14.json,27599
1878,mắm cá linh cá sặc say nhuyễn,nước mắm,fish sauce,"Mắm cá linh, mắm cá sặc",high,,1,Bún cá lóc hương vị Khmer,HAS_FIX,1 copy 14.json,27600
1879,húng quế,rau thơm,herbs,Húng quế,high,,1,Cá sòng luộc cạn cuốn bánh tráng chấm mắm tôm,HAS_FIX,1 copy 14.json,27607
1880,bánh tráng dẻo không cần nhúng nước hiệu Phương Trang,cần tây,celery,Bánh tráng dẻo,high,,1,Cá sòng luộc cạn cuốn bánh tráng chấm mắm tôm,HAS_FIX,1 copy 14.json,27613
1881,bột me,Bột (chung),flour,Bột me,high,,1,Cá chỉ vàng sốt me,HAS_FIX,1 copy 14.json,27676
1882,cá măng,măng,bamboo shoots,Cá măng,high,,1,Cá Măng Nấu Lá É,HAS_FIX,1 copy 14.json,27726
1883,lá húng quế trắng lá é trắng,lá,leaves,Lá é,high,Húng quế trắng là tên khác của lá é,1,Cá Măng Nấu Lá É,HAS_FIX,1 copy 14.json,27727
1884,ớt xiêm xanh,ớt,chili pepper,Ớt xiêm xanh,high,,1,Cá Măng Nấu Lá É,HAS_FIX,1 copy 14.json,27728
1885,rau chuối bào,chuối,banana,Bắp chuối bào,high,Rau chuối là hoa chuối/bắp chuối,1,Canh chua bò,HAS_FIX,1 copy 14.json,27749
1886,gan cá thầy tu cá mặt quỷ Monkfish,cá,fish,Gan cá mặt quỷ,high,,1,Mì Ý Sốt Gan Cá Monkfish,HAS_FIX,1 copy 14.json,27766
1887,Gia vị chiên cá,cá hồng,snapper,Gia vị,high,Bột hoặc sốt dùng chiên cá,1,Bún cá hồng chấm,HAS_FIX,1 copy 14.json,27780
1888,Hành tím ớt xanh,hành tỏi ớt,garlic chili mix,"Hành tím, ớt xanh",high,,1,Cá nục bông kho nước,HAS_FIX,1 copy 14.json,27788
1889,Hành tím ớt,ớt,chili pepper,"Hành tím, ớt",high,,1,Cá hồng xám um dưa cải muối,HAS_FIX,1 copy 14.json,27798
1890,Thì là hành lá,hành lá,green onion,"Thì là, hành lá",high,,1,Cá hồng xám um dưa cải muối,HAS_FIX,1 copy 14.json,27799
1891,Rau nêm chanh chua,chanh,lime,Rau nêm,medium,Rau thơm nêm canh chua,1,Cá hồng 2 món,HAS_FIX,1 copy 14.json,27803
1892,Gừng tươi chanh hành tây rau thơm ớt sừng,gia vị,seasoning,"Gừng, chanh, hành tây, rau thơm, ớt",high,,1,Sách bò bóp chua ngọt,HAS_FIX,1 copy 14.json,27808
1893,Nấm mèo cần tây cà rốt,rau tạp,mixed greens,"Nấm mèo, cần tây, cà rốt",high,,1,Miến trộn thịt heo rau củ,HAS_FIX,1 copy 14.json,27822
1894,cá phèn hồng lớn,cá hồng,snapper,Cá phèn hồng,high,,1,Cá Phèn Hồng Kho Cà Chua,HAS_FIX,1 copy 14.json,27841
1895,Hành hoa mùi thì là,thì là,dill,"Hành, mùi, thì là",high,,1,Cá hồng sốt cà chua,HAS_FIX,1 copy 14.json,27850
1896,cá hồng cá hường chỉ,cá hường,snapper,Cá hồng,high,,1,Cá Hồng Muối Sả Chiên,HAS_FIX,1 copy 14.json,27852
1897,hoa cỏ hành three cornered leek tỏi ba góc tỏi hoa ng dã,Tỏi tây (Hành Boaro),leek,Bông tỏi ba góc,high,Hành dại/tỏi hoang,1,Bông Tỏi Ba Góc Xào Bò Bằm,HAS_FIX,1 copy 14.json,27854
1898,châm nấm,chân nấm,mushroom stem,Chân nấm,high,Lỗi chính tả 'châm',1,Mì Tôm Nấu Chân Nấm Và Chả Cá,HAS_FIX,1 copy 14.json,27881
1899,thìa cafe bột rau củ,Bột (chung),flour,Bột rau củ,high,,1,"Cháo nấm chay thơm ngon, mát bổ (ngày 1)",HAS_FIX,1 copy 14.json,27898
1900,Gừng hành ớt,hành tỏi ớt,garlic chili mix,"Gừng, hành, ớt",high,,1,Cá hồng hấp gừng,HAS_FIX,1 copy 14.json,27910
1901,cá phèn hồng,cá hồng,snapper,cá phèn hồng,high,,1,Cá phèn hồng chiên,HAS_FIX,1 copy 6.json,27915
1902,Tôm thịt nạc rang,ram tôm,shrimp rolls,tôm và thịt nạc,high,,1,Cơm Tôm Thịt Nạc Rang & Rau Luộc Eat Clean,HAS_FIX,1 copy 6.json,27953
1903,Giá đỗ bắp cải tim luộc,bắp cải,cabbage,giá đỗ và bắp cải,high,,1,Cơm Tôm Thịt Nạc Rang & Rau Luộc Eat Clean,HAS_FIX,1 copy 6.json,27955
1904,Xà lách cà rốt bắp cải tím,cà rốt,carrot,"xà lách, cà rốt và bắp cải tím",high,,1,Bún Trộn Tôm & Thịt Nạc Eat Clean,HAS_FIX,1 copy 6.json,27958
1905,Mì chũ rau củ vắt,lá mì,cassava leaves,mì chũ rau củ,high,,1,Mì Chũ Xào Bò,HAS_FIX,1 copy 6.json,27982
1906,chao môn,khoai môn,taro,chao môn,high,,1,SP.0760 - Khô Thịt Chay,HAS_FIX,1 copy 6.json,27988
1907,Lá quế,lá,leaves,lá quế,high,,1,🌱 Phở Chay Nấm Đậu Phụ (Vegan),HAS_FIX,1 copy 6.json,28013
1908,Nước phở chay,chay,vegetarian,nước dùng phở chay,high,,1,🌱 Phở Chay Nấm Đậu Phụ (Vegan),HAS_FIX,1 copy 6.json,28018
1909,Tương hột đậu nành,đậu nành,soybeans,tương hột,high,,1,Nấm đùi gà xiên nướng,HAS_FIX,1 copy 6.json,28033
1910,Thịt heo bằm trứng gà,Trứng gà,Chicken Egg,thịt heo bằm và trứng gà,high,,1,"Mì trộn thịt heo bằm, trứng ốp la",HAS_FIX,1 copy 6.json,28044
1911,Cải ngọt cải thìa cải thảo bắp cải,cải thảo,napa cabbage,rau cải và bắp cải,high,,1,"Mì trộn thịt heo bằm, trứng ốp la",HAS_FIX,1 copy 6.json,28046
1912,mì chũ gr,mì,noodles,mì chũ,high,,1,🌱 Mì Chũ Xào Rau Củ Chay (Vegan),HAS_FIX,1 copy 6.json,28092
1913,Nước tương tamari,nước,water,nước tương tamari,high,,1,🌱 Mì Chũ Xào Rau Củ Chay (Vegan),HAS_FIX,1 copy 6.json,28099
1914,trứng non,Trứng gà,Chicken Egg,trứng non,high,,1,Mì Chũ trứng non cá viên,HAS_FIX,1 copy 6.json,28111
1915,lá húng quế trắng còn gọi là lá é trắng,rau basil,basil,lá é trắng,high,,1,Nấm Linh Chi Xào Húng Quế Trắng,HAS_FIX,1 copy 6.json,28146
1916,Bắp cải cà rốt nấm bào ngư nấm mèo,nấm mèo,wood ear mushroom,rau củ và nấm,high,,1,Há cảo rau củ,HAS_FIX,1 copy 6.json,28152
1917,Hành lá bột nêmtiêuđường,hành lá,green onion,hành lá và gia vị,high,,1,Há cảo rau củ,HAS_FIX,1 copy 6.json,28153
1918,Nước tương tỏiớt,nước,water,nước tương tỏi ớt,high,,1,Há cảo rau củ,HAS_FIX,1 copy 6.json,28155
1919,Ngồng tỏi,tỏi,garlic,ngồng tỏi,high,,1,Ngồng tỏi xào thịt bò,HAS_FIX,1 copy 6.json,28156
1920,cần xào,cần tây,celery,rau cần tây,high,Cần xào thường là cần tây,1,Tim heo xào thơm ^^,HAS_FIX,1 copy 6.json,28175
1921,Hành lá hành khô mùi tàu gừng,hành lá,green onion,"hành, ngò gai và gừng",high,Mùi tàu là ngò gai,1,Mì Chũ nấu xương đuôi heo,HAS_FIX,1 copy 6.json,28197
1922,lòng gà tim gan mề,tim gà,chicken heart,lòng gà,high,,1,Nấm xào tim gan mề gà,HAS_FIX,1 copy 6.json,28215
1923,Ruột heo chay,sườn chay,vegetarian ribs,ruột heo chay,high,,1,Ruột heo chay khìa nước dừa,HAS_FIX,1 copy 6.json,28240
1924,mắm nên,nước mắm,fish sauce,mắm nêm,high,Lỗi chính tả nên thành nêm,1,Thịt Ba Chỉ Luộc Chấm Mắm Nêm,HAS_FIX,1 copy 6.json,28324
1925,tuộc,bạch tuộc,octopus,bạch tuộc,high,Cách gọi tắt của bạch tuộc,1,Cá Diêu Hồng Biển Và Tuộc Sốt Cà Chua,HAS_FIX,1 copy 6.json,28326
1926,lá rong biển lá kim cuộn cơm,lá kim,needle leaves,rong biển cuộn cơm,high,,1,Nấm kim châm cuộn rong biển sốt nước tương,HAS_FIX,1 copy 6.json,28339
1927,Bã đậu,đậu xanh,mung beans,bã đậu nành,high,,1,Bánh tôm đậu nành,HAS_FIX,1 copy 6.json,28355
1928,Hành khô hành lá gia vị,hành lá,green onion,hành và gia vị,high,,1,"Canh rau, củ, nấm",HAS_FIX,1 copy 6.json,28366
1929,Lá é quế trắng nhiều ít tuỳ thích càng nhiều càng ngon,lá,leaves,lá é trắng,high,,1,🌱 Canh Nấm Mỡ Đậu Hủ Lá É (Vegan),HAS_FIX,1 copy 6.json,28369
1930,bã đậu,đậu xanh,mung beans,bã đậu,high,,1,Viên thịt bã đậu chiên,HAS_FIX,1 copy 6.json,28384
1931,dạ dày cá basa,bao tử heo,pork stomach,bao tử cá basa,high,Dạ cá là bao tử cá,1,Dạ cá basa khìa nước dừa,HAS_FIX,1 copy 6.json,28421
1932,chả cá măng,măng,bamboo shoots,chả cá măng,high,,1,"Chả Cá, Trứng Cút Chiên Sốt Cà Chua Chấm Rau Sống",HAS_FIX,1 copy 6.json,28457
1933,cà chua beef cắt múi,thịt bò,beef,cà chua beef,high,,1,"Chả Cá, Trứng Cút Chiên Sốt Cà Chua Chấm Rau Sống",HAS_FIX,1 copy 6.json,28461
1934,tủy heo,thịt heo,pork,tủy heo,high,,1,Tủy heo hấp lá chuối,HAS_FIX,1 copy 6.json,28522
1935,cây nấm theo ý thích mình dùng nấm đông cô và đùi gà,nấm hương,shiitake mushroom,nấm đông cô và nấm đùi gà,high,,1,Mì gói xào thịt bò nấm,HAS_FIX,1 copy 6.json,28541
1936,Tàu hũ ky lá,lá,leaves,tàu hũ ky lá,high,,1,Thịt trộn củ sen cuộn tàu hũ ky,HAS_FIX,1 copy 6.json,28559
1937,Xốt salad,salad,salad,sốt salad,high,,1,Salad cải kale rau mầm,HAS_FIX,1 copy 6.json,28617
1938,xốt mè rang,sốt,sauce,sốt mè rang,high,,1,Salad cải kale rau mầm,HAS_FIX,1 copy 6.json,28618
1939,râu mực,mực,squid,râu mực,high,,1,Râu mực nướng,HAS_FIX,1 copy 6.json,28651
