pattern_id,raw_name,wrong_name,wrong_en,row_count,dish_examples,verdict,reason,row_ids
5,hành,hành lá,green onion,79,Thịt bắp giò (đùi heo) nấu giả cầy | Cá chim kho cà chua,SAME,Hành trong món giả cầy thường là hành lá,"6627,8288,8636,8653,8863,9844,10335,10359,10729,10933,10991,11225,12828,12920,13056,13720,13941,14095,14415,15035,15756,16187,16770,17435,17437,17513,19176,19303,19454,21991,22361,22567,26700,27213,28783,29007,30193,31146,31232,32175,32799,33218,33331,33452,33512,33799,33804,34446,34650,34656,35225,35317,35789,36012,36202,36405,36836,36941,37297,37433,38118,38381,38468,38687,39060,39248,39488,40098,41334,42191,42376,43095,45343,45826,46073,46157,46173,46394,48053"
2100,dầu nấm truffle,Nấm Truffle,Truffle mushroom,1,Cơm Bò Truffle Ponzu,SAME,Dầu nấm truffle chiết xuất từ nấm truffle,30976
2103,cá thu trứng,cá,fish,1,Cá thu trứng Nhật kho khô,SAME,Cá thu trứng là một loại cá,31002
2104,tôm tầm,tôm thẻ loại to,shrimp,1,Cháo tôm cùng cà rốt,SAME,Tôm tầm là một loại tôm,31013
2105,dâu hao chay,chay,vegetarian,1,Rau củ kho chay,SAME,Dầu hào chay thuộc nhóm đồ chay,31123
2106,tôm tươi bóc vỏ,tôm thẻ loại to,shrimp,1,"Nấm đông cô xào cải thảo, tôm",SAME,Tôm tươi bóc vỏ thuộc nhóm tôm,31148
2107,Nước xương hầm sao cho còn đúng l Nếu cạn thì châm cho đủ l,nước,water,1,"Nui xương, nui thịt bằm ăn sáng",SAME,Nước xương hầm có nền tảng là nước,31187
2109,gram thịt mỡ lẫn ít nạc,nạc heo,lean pork,1,Chả cá mực,SAME,Thịt mỡ lẫn nạc vẫn là thịt nạc heo,31236
2111,thìa là hành lá,hành lá,green onion,1,Chả cá trắm thìa là ăn dặm cho bé 7m,SAME,Hỗn hợp có chứa hành lá,31274
2113,lá húng quế trắng,lá,leaves,1,Canh Đu Đủ Nấu Thịt Bằm,SAME,Lá húng quế trắng là một loại lá,31303
2114,mì rau củ,lá mì,cassava leaves,1,Mì Rau Củ Chay 🥦🥕,SAME,Mì rau củ là một loại mì (lá mì),31312
2115,cá chim lây phân đuôi,cá chim,pomfret,1,Cá chim chiên giòn,SAME,Cá chim lây phân đuôi là cá chim,31322
2116,gia vị cà ri,gia vị,seasoning,1,Lạ miệng với món lợn sốt vang,SAME,Gia vị cà ri là một loại gia vị,31335
2117,khoảng thìa café bột rau câu dẻo,Bột (chung),flour,1,Flan rau câu không cần hấp,SAME,Bột rau câu dẻo là một loại bột,31348
2119,Tỏi dầu,tỏi,garlic,1,Đậu nưa xào bông cải đậu bắp thịt bằm,SAME,Tỏi dầu là hỗn hợp có chứa tỏi,31388
2121,hỗn hợp hành tím tỏi gừng băm nhuyễn,tỏi,garlic,1,Thịt Heo Xào Cải Xá Bấu,SAME,Hỗn hợp có chứa tỏi,31401
2122,cá nhồng đã nạo,cá nhòng,anchovy,1,Canh chua chả cá nhồng,SAME,Cá nhồng và cá nhòng là một,31403
2124,Rau mầm đá,rau mầm,microgreens,1,Mầm đá xào nấm đông cô,SAME,Rau mầm đá thuộc nhóm rau mầm,31425
2125,tai to Nấm đông cô tươi,nấm hương,shiitake mushroom,1,Mầm đá xào nấm đông cô,SAME,Nấm đông cô chính là nấm hương,31426
2126,sợi bánh canh,bánh,cake,1,Bánh canh cá lóc chả cua,SAME,Sợi bánh canh là một loại bánh (bột),31449
2127,Cần tây cần tàu,cần tây,celery,1,Món chay dễ làm | Hủ tiếu nấm,SAME,Cần tàu là một loại cần tây,31502
2128,củ đậu củ sắn,củ đậu,jicama,1,Món chay dễ làm | Hủ tiếu nấm,SAME,Củ sắn (miền Nam) là củ đậu (miền Bắc),31506
2129,chả lá,lá,leaves,1,Bún mắm nêm thịt quay,SAME,Chả lá là một loại chả cuốn lá,31509
2130,Rau thơm xà lách,rau xà lách,lettuce,1,Bún mắm nêm thịt quay,SAME,Rau thơm xà lách có chứa xà lách,31511
2131,Bò bằm,thịt bò,beef,1,Sandwich bò bằm,SAME,Bò bằm là thịt bò,31526
2132,chà bông heo,thịt heo,pork,1,Đậu hũ non chiên chà bông,SAME,Chà bông heo làm từ thịt heo,31537
2133,xốt majonnaise,sốt,sauce,1,Đậu hũ non chiên chà bông,SAME,Mayonnaise là một loại sốt,31540
2134,lá nem bánh tráng,bánh tráng,rice paper,1,Cá kho chay,SAME,Lá nem là tên gọi khác của bánh tráng,31543
2136,Tinh bột khoai tây,Bột (chung),flour,1,Nui Xào Bò - Ướp Bò Mềm và Sốt Xào,SAME,Tinh bột khoai tây là một loại bột,31592
2137,củ hành trắng nhỏ,Hành,Scallion,1,Cá bơn - halibut hấp tương hột,SAME,Hành trắng là một loại hành,31608
2138,thịt lợn sữa ngon lượng mỡ vừa phải đỡ ngấy,thịt heo,pork,1,Thịt lợn sữa nướng cháy cạnh nckd,SAME,Thịt lợn sữa là thịt heo,31616
2139,Chả cá thác lác,chả cá,fish cake,1,Chả cá thác lác rim,SAME,Chả cá thác lác là một loại chả cá,31621
2142,chanh quất,chanh,lime,1,Da heo bóp,SAME,Quất có tính chất tương tự chanh,31697
2144,Sốt ướp thịt,sốt,sauce,1,Thịt ba chỉ nướng ngũ vị hương,SAME,Sốt ướp thịt là một loại sốt,31754
2145,dầu điều nhà làm,hạt điều,cashew,1,Thịt ba chỉ nướng ngũ vị hương,SAME,Dầu điều chiết xuất từ hạt điều,31755
2146,bột ngũ vị hương gói hiệu con Nai Vàng,Bột (chung),flour,1,Thịt ba chỉ nướng ngũ vị hương,SAME,Bột ngũ vị hương là một loại bột,31756
2147,dâu hào,dầu hào,oyster sauce,1,Mực ống xào mướp và nấm bào ngư,SAME,Dâu hào là lỗi chính tả của dầu hào,31763
2148,xúp mì tôm,xúp mì,noodle soup,1,Cá trắm chiên giòn,SAME,Xúp mì tôm là một loại xúp mì,31795
2149,cá chim lây phân đâu cá,cá chim,pomfret,1,Canh cá chim nấu cà chua,SAME,Cá chim lây phân đầu cá là cá chim,31796
2150,nước ép lê hoặc nước ép táo cam nước Coca,táo,apple,1,Sườn Heo Nướng,SAME,Hỗn hợp nước ép có chứa nước táo,31815
2151,đậu phụ g,đậu hũ,tofu,1,두부강정 (đậu phụ sốt tương cà),SAME,Đậu phụ chính là đậu hũ,31828
2152,cật heo tươi,thịt heo,pork,1,Mì Cật Bò Viên,SAME,Cật heo là bộ phận từ con heo,31835
2153,khô cá ngộ nướng,cá ngộ,mullet (small-scale),1,Mì Cật Bò Viên,SAME,Khô cá ngộ làm từ cá ngộ,31841
2154,thịt heo quay,thịt heo,pork,1,Thịt heo quay kho chao,SAME,Thịt heo quay làm từ thịt heo,31879
2156,nạm bò và gân,nạm bò,beef brisket,1,"Nạm bò, gân bò hầm",SAME,Hỗn hợp nạm gân bò chứa nạm bò,31900
2159,Rau củ nướng,rau tạp,mixed greens,1,Thịt Nướng Hàn Quốc,SAME,Rau củ nướng thuộc nhóm rau tạp,31996
2160,Rau xà lách dưa leo cà rốt lá mè,rau sống,fresh herbs,1,Thịt Nướng Hàn Quốc,SAME,Hỗn hợp rau xà lách là rau sống,32005
2162,t sừng giá rau sống,giá,bean sprouts,1,Bún bò xào Phan thiết,SAME,Hỗn hợp rau sống có chứa giá,32018
2163,cải và cà rốt,cà rốt,carrot,1,Bún bò xào Phan thiết,SAME,Hỗn hợp có chứa cà rốt,32019
2165,chanh không hạt,chanh,lime,1,Chả cá Lã Vọng với cá basa,SAME,Chanh không hạt là một loại chanh,32038
2166,ô bánh mì,bánh mì,bread,1,Sườn heo nấu đậu,SAME,Ô bánh mì là bánh mì,32051
2167,gan vịt béo fois gras de canard,thịt vịt,duck,1,Đĩa phô mai thịt nguội ăn chơi,SAME,Gan vịt là bộ phận từ con vịt,32060
2168,Gà tôm mực mỗi loại,tôm thẻ loại to,shrimp,1,"Gà, tôm, mực chiên xù 🍗🦐🦑",SAME,Hỗn hợp hải sản có chứa tôm,32064
2169,Dầu dấm,dấm,vinegar,1,Rau Càng Cua Trộn Cá Mòi,SAME,Dầu dấm có thành phần chính là dấm,32100
2171,Hành củ hành lá ngò,hành lá,green onion,1,Mực ống xào,SAME,Hỗn hợp hành ngò có hành lá,32136
2172,Sốt tỏi ô liu,tỏi,garlic,1,Đĩa phô mai thịt nguội với bánh mì chua và sốt chấm tỏi ô liu,SAME,Sốt tỏi có chứa tỏi,32155
2174,Tôm càng,tôm thẻ loại to,shrimp,1,Gỏi Củ Cải Tôm Càng Nướng,SAME,Tôm càng thuộc nhóm tôm,32208
2175,men dinh dưỡng tuỳ chọn,men,yeast,1,Chả nấm rau củ,SAME,Men dinh dưỡng thuộc nhóm men,32220
2176,nấm đông cô khô ngâm nở,nấm hương,shiitake mushroom,1,Cải Thìa Nấm Đông Cô Xào Dầu Hào,SAME,Nấm đông cô chính là nấm hương,32249
2177,lá tàu hủ ki chiên giòn bóp nhỏ,lá,leaves,1,Bánh Bột Lọc Nấm Chay,SAME,Lá tàu hủ ki là một loại lá bột,32265
2180,tôm đất hấp chín,tôm thẻ loại to,shrimp,1,Gỏi Bạc Hà Tôm Đất,SAME,Tôm đất thuộc nhóm tôm,32311
2182,Rau mùi tàu mùi ta ngò rí ngò gai,rau ngò rí,coriander leaves,1,Chả ngô nấm (ver.2),SAME,Hỗn hợp rau mùi có ngò rí,32378
2183,Nước ngâm chua ngọt,nước,water,1,DƯA đầu heo chua ngọt,SAME,Nước ngâm chua ngọt có nền là nước,32399
2184,giấm ăn giấm nuôi giấm gạo,gạo,rice,1,DƯA đầu heo chua ngọt,SAME,Giấm gạo làm từ gạo,32400
2185,tôm đã lột vỏ,tôm thẻ loại to,shrimp,1,Chả cá lòng tong,SAME,Tôm lột vỏ thuộc nhóm tôm,32426
2187,Chân giò hầm thảo mộc thịt bò tươi,thịt bò,beef,1,Mỳ chân giò / mỳ bò thảo mộc,SAME,Hỗn hợp có chứa thịt bò,32434
2189,cải mầm ngọt,cải ngọt,choy sum,1,"Salad bông chuối, cải mầm ngọt, và cá hồi",SAME,Cải mầm ngọt là một loại cải ngọt,32441
2190,Dầu ăn hoặc bơ ghee,bơ,butter,1,Cà Ri Cá Ngừ Hộp Masala,SAME,Bơ ghee là một loại bơ,32473
2191,bột gia vị Masala,Bột (chung),flour,1,Cà Ri Cá Ngừ Hộp Masala,SAME,Bột gia vị Masala là một loại bột,32475
2192,Rau thơm các loại rau răm húng quế,rau răm,vietnamese coriander,1,Nộm (Gỏi) Hoa Chuối Tôm Thịt,SAME,Hỗn hợp rau thơm có rau răm,32528
2193,Thịt heo đầu rồng,thịt heo,pork,1,Thịt Xiên Nướng,SAME,Thịt đầu rồng là một phần thịt heo,32567
2194,sả hành tỏi riềng,tỏi,garlic,1,Thịt Xiên Nướng,SAME,Hỗn hợp gia vị có chứa tỏi,32569
2195,sốt mì bolognese,sốt,sauce,1,Mì Ý ớt chuông + hành tây + cá basa,SAME,Sốt bolognese là một loại sốt,32583
2196,đầu hành boa rô băm nhỏ,Tỏi tây (Hành Boaro),leek,1,Bò Bía Chay,SAME,Hành boa rô và tỏi tây là một,32595
2198,Bột Nghệ,Bột (chung),flour,1,Salmon with whipping cream sauce (cá hồi sốt kem tươi),SAME,Bột nghệ là một loại bột,32610
2199,Sa tế sò điệp,satế,chili satay,1,Tôm chiên sauce sa tế sò điệp,SAME,Sa tế sò điệp là một loại satế,32634
2200,Rau củ gồm,rau sống,fresh herbs,1,Canh soup nấu thịt gà,SAME,Rau củ dùng kèm như rau sống,32639
2202,Kem wheeping,kem,cream,1,Mỳ ý thịt xông khói sốt kem thơm béo !!!,SAME,Whipping cream là một loại kem,32678
2204,Rau sống xà lách rau thơm,rau xà lách,lettuce,1,Bì Cuốn Nấm Chay,SAME,Có chứa thành phần rau xà lách,32696
2205,con tôm lớn,tôm thẻ loại to,shrimp,1,Bún khế chả cá,SAME,Tôm lớn thường được gán vào tôm thẻ to,32701
2206,nấm đông cô ngâm nở,nấm hương,shiitake mushroom,1,Bún khế chả cá,SAME,Nấm đông cô chính là nấm hương,32703
2207,Làm bột cái bánh bò,Bột (chung),flour,1,Bánh BÒ nướng chảo,SAME,Bột làm bánh thuộc nhóm bột chung,32708
2208,Dâu ăndâu haohat nêmtiêuđươngtỏihanh lá,lá,leaves,1,Thịt bò xào súp lơ xanh,SAME,Có thành phần hành lá,32730
2209,cá nục hấp,cá nục,mackerel,1,Cá Nục Hấp Kho Cà Bằng Nồi Áp Suất,SAME,Cá nục hấp là một trạng thái của cá nục,32735
2210,Tinh bột bắp,Bột (chung),flour,1,KHOAI TÂY CUỘN TÔM - st mẹ Bún,SAME,Tinh bột bắp thuộc nhóm bột chung,32815
2211,thìa cafe dầu mè,Mè (Vừng),sesame seeds,1,Ruốc nấm đùi gà chay,SAME,Dầu mè chiết xuất từ mè vừng,32842
2212,thìa cafe dầu hào chay tạo màu vàng đẹp,chay,vegetarian,1,Ruốc nấm đùi gà chay,SAME,Dầu hào chay thuộc nhóm nguyên liệu chay,32843
2213,sốt bơ đậu,sốt,sauce,1,Đậu hũ chiên giòn chấm sốt bơ đậu phộng,SAME,Sốt bơ đậu thuộc nhóm sốt,32849
2215,lòng heo tim gan cật,thịt heo,pork,1,Lòng Heo Xào Thập Cẩm,SAME,Lòng heo thuộc nhóm các phần từ heo,32861
2216,bột canh tùy sở thích,Bột (chung),flour,1,Lòng Heo Xào Thập Cẩm,SAME,Bột canh thuộc nhóm gia vị bột chung,32872
2217,nước mía,mía,sugarcane,1,Cá Ngừ Kho Thịt,SAME,Nước mía lấy từ cây mía,32879
2218,chả mực,chả,sausage,1,Bún cua chả mực ăn sáng,SAME,Chả mực là một loại chả,32902
2221,thìa canh bột canh,Bột (chung),flour,1,Cá cơm chay (cá ruội chay) rim mặn ngọt,SAME,Bột canh thuộc nhóm bột gia vị chung,32940
2222,mực lá lớn hoặc mực nang mực ống lớn nhỏ gì cũng được tuỳ lượng người dùng,lá,leaves,1,Mực Lá Xào Hành Tây,SAME,Có nhắc đến thành phần mực lá,32947
2223,Mắm cô gái thái,nước mắm,fish sauce,1,Somtum Mực - Gỏi đu đủ mắm Thái + Mực,SAME,Mắm Thái thuộc nhóm các loại nước mắm/mắm,32964
2225,hành lớn hoặc củ nhỏ,Hành,Scallion,1,Cá Hồi Áp Chảo Sốt Kem Nấm Fake Healthy,SAME,Hành lớn/nhỏ đều thuộc nhóm hành,32969
2227,Súp lơ,bông cải,broccoli,1,Mực mai (mực nang) xào súp lơ xanh,SAME,Súp lơ là tên gọi khác của bông cải,33000
2228,Cần tây tỏi tươi,tỏi,garlic,1,Mực mai (mực nang) xào súp lơ xanh,SAME,Có chứa thành phần tỏi tươi,33004
2229,đỏ,Trứng gà,Chicken Egg,1,Tôm sốt trứng muối,SAME,Đỏ (lòng đỏ trứng) là một phần của trứng gà,33010
2230,giò chả hoặc cái xúc xích,giò,pork sausage,1,"Cơm rang trứng Dương Châu | nhiều rau củ, tốt cho sức khỏe",SAME,Giò chả thuộc nhóm giò,33045
2231,thịt băm chay,chay,vegetarian,1,Bún gạo lức xào bò tôm mực (CHAY),SAME,Thịt băm chay thuộc nhóm đồ chay,33159
2233,bún gạo lức khô,bún,rice vermicelli,1,Bún gạo lức xào bò tôm mực (CHAY),SAME,Bún gạo lứt là một loại bún,33167
2234,cộng đỗ cu ve,đậu que,green beans,1,Bún gạo lức xào bò tôm mực (CHAY),SAME,Đỗ cu ve là đậu que,33168
2235,Rau xà lách rau mùi thơm,rau xà lách,lettuce,1,Bún gạo lức xào bò tôm mực (CHAY),SAME,Có thành phần rau xà lách,33169
2236,gân bò đã luộc chín,thịt bò,beef,1,Dưa Chua Kho Gân Bò,SAME,Gân bò thuộc các phần của thịt bò,33179
2237,tôm càng sông,tôm thẻ loại to,shrimp,1,Tôm Càng Sốt Trứng Muối,SAME,Tôm càng thường gán vào nhóm tôm thẻ to,33187
2238,dạ dày heo g,thịt heo,pork,1,Vào bếp cùng con: phá lấu lòng heo đơn giản,SAME,Dạ dày heo thuộc các phần từ heo,33222
2239,Hải sản tôm mực thanh cua,cua,crab,1,Trứng hấp hải sản,SAME,Thanh cua là thành phần giả cua thường dùng,33242
2240,dầu đậu nành,đậu nành,soybeans,1,Bún chả cá chay,SAME,Dầu đậu nành làm từ hạt đậu nành,33262
2243,cá mờm,cá cơm,anchovy,1,Trứng chiên cá mờm,SAME,Cá mờm là loại cá cơm nhỏ,33294
2246,lá vón vén,rau vón,herb,1,Vó bò hầm lá vón vén,SAME,Lá vón vén chính là rau vón,33311
2247,Lòng trắng trứng gà,Trứng gà,Chicken Egg,1,Tôm Sốt Trái Thơm Mayonaise,SAME,Lòng trắng trứng gà là một phần trứng gà,33317
2248,Giò heo,thịt heo,pork,1,Bánh canh cua giò heo,SAME,Giò heo thuộc nhóm thịt heo,33337
2249,Vài con tôm bóc vỏ,tôm thẻ loại to,shrimp,1,Bánh canh cua giò heo,SAME,Tôm bóc vỏ thường gán vào tôm thẻ to,33339
2250,bỗng rượu,rượu,cooking wine,1,Canh Cá Chua,SAME,Bỗng rượu làm từ hèm rượu,33355
2251,thìa cafe dầu hào chay,chay,vegetarian,1,Cải thìa xào nấm hương,SAME,Dầu hào chay thuộc nhóm đồ chay,33370
2252,bột báng ngâm nởluộc chín rửa sạch,Bột (chung),flour,1,Súp cua trân châu,SAME,Bột báng thuộc nhóm bột chung,33382
2256,Hương Thảo,lá hương thảo,rosemary,1,Cá Diêu Hồng hấp không ướp gia vị,SAME,Hương thảo chính là lá hương thảo,33477
2258,ớp cá,gia vị,seasoning,1,Cá hú kho khô,SAME,Ớp (ướp) cá là các loại gia vị,33507
2259,tỏi hành bằm nhỏ,tỏi,garlic,1,Cá hú kho khô,SAME,Có chứa thành phần tỏi,33509
2260,rau mùi mùi tàu,ngò gai,culantro,1,"Đậu phụ nhồi rau, nấm sốt cà chua",SAME,Mùi tàu chính là ngò gai,33537
2261,hoăc muông muôi tôm,Tôm muối,Salted shrimp,1,Thơm Thái lắc muối tôm 🍍🍍🍍,SAME,Muối tôm là tên gọi của tôm muối gia vị,33542
2262,bìa đậu hủ,đậu khuôn trắng lớn hoặc bìa đậu nhỏ,tofu,1,Đậu hủ nhồi thịt sốt cà,SAME,Bìa đậu hủ là đậu khuôn,33581
2264,Gạo lứt đỏ,gạo,rice,1,Tôm rang gạo lứt cải thìa chả cá,SAME,Gạo lứt là một loại gạo,33641
2266,tép tỏi khô,tỏi,garlic,1,Canh rau muống nấu ghẹ,SAME,Tép tỏi là các tép của tỏi,33649
2267,ớt chuông vàng cam đỏ,ớt,chili pepper,1,Thịt Bò Xào Ớt Trái Cây,SAME,Ớt chuông thuộc nhóm ớt,33652
2268,Màu cốt dừa g bột gạo,Bột (chung),flour,1,Bánh da lợn nước cốt dừa,SAME,Bột gạo thuộc nhóm bột chung,33658
2270,trái ớt chuông,ớt,chili pepper,1,Rau củ xào giò nấm chay,SAME,Ớt chuông thuộc nhóm ớt,33674
2271,Nươc mămtoiơt chanh,chanh,lime,1,"Bánh xèo tôm,thịt, mực và trứng cút",SAME,Nước chấm có thành phần chanh,33726
2273,Màu sắc Bột nghệ dầu điều,Bột (chung),flour,1,Bún cá trộn Thái Bình,SAME,Bột nghệ thuộc nhóm bột chung,33738
2274,hành lá rau mùi,hành lá,green onion,1,Viên đậu hũ xúc xích,SAME,Có thành phần hành lá,33749
2275,tương ớt chua ngọt cholimex,ớt,chili pepper,1,Cá diêu hồng phi lê chiên giòn sốt chua ngọt,SAME,Tương ớt làm từ ớt,33763
2276,cá ngư đai dương,cá ngừ,tuna,1,Cá ngừ đại dương chiên,SAME,Cá ngừ đại dương là cá ngừ,33886
2277,muông cafe nươc côt chanh,chanh,lime,1,Cá ngừ đại dương chiên,SAME,Nước cốt chanh lấy từ chanh,33893
2278,thịt bò khô,thịt bò,beef,1,"Nhập môn Mỳ ăn liền căn bản với thịt, trứng, khoai, rau,",SAME,Thịt bò khô làm từ thịt bò,33910
2280,Nước tương dấm mè chấm mandu,dấm,vinegar,1,Bánh Xếp Mandu Nhân Thịt & Kim Chi Cay Chiên Nước,SAME,Có thành phần dấm,33928
2281,c gà,thịt gà,chicken,1,Ức gà áp chảo vị chanh cùng rau củ,SAME,C gà (ức gà) là thịt gà,33997
2282,cá ngừ đóng hộp,hộp cá ngừ,canned tuna,1,Dưa Leo Kẹp Cá Ngừ,SAME,Hai tên gọi cùng chỉ cá ngừ hộp,34008
2283,Lá thơm,lá,leaves,1,Thịt Heo Hầm Đậu Trắng,SAME,Lá thơm là các loại lá gia vị,34067
2284,tỏi hành khô,tỏi,garlic,1,Thịt nướng sốt sa tế mật ong,SAME,Có chứa thành phần tỏi,34072
2285,hành lá mùi,hành lá,green onion,1,Canh bí đỏ tôm thịt,SAME,Có chứa thành phần hành lá,34081
2286,Rau thơm xà lach giá,giá,bean sprouts,1,Bún cá- chả cá - sứa Nha Trang,SAME,Có chứa thành phần giá,34102
2288,ngo rí hanh tim,hành tím,shallot,1,Bún cá- chả cá - sứa Nha Trang,SAME,Hành tim là hành tím,34104
2289,măm tôm,Tôm muối,Salted shrimp,1,Bún cá- chả cá - sứa Nha Trang,SAME,Mắm tôm thuộc nhóm gia vị tôm muối,34106
2290,Rượu thiệu hưng bia,rượu,cooking wine,1,Thịt viên tứ hỉ (thịt viên đầu sư tử),SAME,Rượu Thiệu Hưng là một loại rượu,34113
2291,gừng tỏi khô,tỏi,garlic,1,Thịt viên tứ hỉ (thịt viên đầu sư tử),SAME,Có chứa thành phần tỏi khô,34115
